text,label,split
nhà_máy cung_cấp camera iphone đóng_cửa sars cov 2,0,train
8 loại sữa bột chứa dầu khoáng gây ung_thư,7,train
trúc_diễm dấu_ấn thế_giới thời_trang nhỏ,3,train
cú hích lớn sân_khấu sáng đèn,3,train
bản độ thành rolls royce hoàn_hảo đến thảm_hoạ,11,train
món salad giàu_sang singapore,1,train
thí_sinh hoà_bình nâng 26 45 điểm 2 điểm thật 0,2,train
robot cao hơn hai mét đu dây nhào_lộn,4,train
chàng trai nga chinh_phục trái_tim băng_giá nữ giám_đốc việt,12,train
tây_ban_nha ca tử_vong đầu_tiên virus corona,8,train
trường đh nông_lâm tp hcm dành 60 chỉ_tiêu xét tuyển thi tốt_nghiệp,2,train
côn_đảo top đảo yên_bình nhất châu_á,1,train
kiểm_tra điểm thi thpt quốc_gia hà_giang xử nghiêm phát_hiện gian_lận,2,train
lịch thi_đấu vòng 1 ls v league 1 2020,9,train
công_khai xếp_hạng ngân_hàng làm,5,train
sợ_hãi lần vợ u60 đòi_hỏi vợ_chồng,12,train
võ_tòng trần_long cách_ly 15 ngày giữa dịch covid 19,3,train
gấu_bắc cực nhốt mua_vui trung_quốc,1,train
phu_nhân thủ_tướng malaysia thăm đại_học sư_phạm đà_nẵng,2,train
chạm_mặt ổ rắn chúa vằn_vện trong nhà chàng trai sài_gòn,12,train
ngành sư_phạm trắng thí_sinh giải_thể bớt,2,train
triển_khai quyết_định nhân_sự ban_bí_thư trung_ương đảng,10,train
nga mỹ tấn_công nhau lhq về syria,8,train
cách nâng_cấp sớm bản cập_nhật windows 10 10 2018,0,train
tối nay ăn miến xào hải_sản mềm dai bổ_dưỡng,7,train
tìm giải_pháp thương_mại_hoá kết_quả nghiên_cứu ở đồng_bằng sông cửu_long,4,train
cuộc đua giảm_giá giữa honda cr v nissan x trail mazda cx 5,11,train
mu mua messi mới conte phá_đám juventus,9,train
người hiếm_muộn hy_vọng con nhờ mang thai hộ,12,train
sao ở nhà một_mình bluezone báo lượt tiếp_xúc,0,train
3 chuyên_gia góp_mặt trong sự_kiện về blockchain fpt,5,train
món bún 10 000 đồng mùi thối khiến khách tò_mò ở pleiku,1,train
trai làng giở_trò đồi_bại phụ_nữ ngoại_quốc,6,train
huy_động 180 000 điều_tra_viên tổng điều_tra về nông_thôn năm 2016,5,train
grab làm_đẹp cầu_vượt bộ_hành tp hcm,12,train
ám_ảnh ninja đường_phố,11,train
honda đóng_cửa nhà_máy ôtô duy_nhất ở_anh,11,train
điểm_chuẩn trường đh y hà_nội cao nhất 26 75,2,train
man_city trả quyền_lợi messi thế_nào,9,train
cận_cảnh du_thuyền thông_minh nhất thế_giới,1,train
hà_nội hạ điểm_chuẩn lớp 6 chương_trình song bằng,2,train
chọn_nikon d3 hay d800 trong tầm giá 40 45 triệu đồng,0,train
trạm ăngten khổng_lồ tq to gấp 5 lần new_york,8,train
hlv park_hang_seo dời mắt khỏi đặng_văn_lâm,9,train
ghế xe thủng vá hay bọc nội_thất,11,train
xem robot rồng vươn_mình cửa_sổ chữa_cháy,4,train
kỳ thi kỹ_năng nghề 2020 xử_lý thách_thức nắm_bắt cơ_hội,2,train
kiểm_tra khả_năng chăn_gối chàng sống thử,12,train
du_khách cơ_hội chụp bức ảnh selfie lớn nhất việt_nam,1,train
nữ_sinh giao gà sát_hại triệu_tập người nghi liên_quan,6,train
4 điểm du_lịch đẹp rẻ dịp cuối năm,1,train
công_an lên_tiếng vụ một thiếu_niên nhóm côn_đồ đâm tử_vong,6,train
vụ gửi tiết_kiệm 400 000 euro rút cơ_quan điều_tra vào_cuộc,5,train
bảo_vệ tài_khoản apple id,0,train
khám_phá ngôi đình hơn 300 năm_tuổi lâu_đời nhất ở tp hcm,1,train
triệu_hồi 348 000 xe honda cr v thị_trường mỹ,11,train
trai ngoan hấp_dẫn hơn trai hư trong phòng ngủ,12,train
trừ ie trình_duyệt khác internet,0,train
tiger_woods tham_vọng 2020 viết trang sử mới,9,train
chủ_tịch quốc_hội dự đại_hội đảng_bộ thành_phố cần_thơ,10,train
dấu_hiệu nhiễm_độc thuỷ_ngân,7,train
viết ngày họp lớp ai một thanh_xuân đẹp như_thế,12,train
món quà quý_hiếm ông tập_cận_bình tặng tổng_thống putin,8,train
chủ_tịch kaz_hirai rời sony 35 năm gắn_bó,0,train
biến khoai_tây trung_quốc thành khoai đà_lạt,5,train
cách mở dvd isuzu mu x,11,train
hotgirl_ngọc_miu ông trùm ma_tuý hạnh_phúc,6,train
gia_đình 4 thế_hệ sống giữa nghĩa_trang,12,train
mc thanh_mai nhớ khó_khăn thuở ấu_thơ,3,train
nhân_viên bảo_hiểm lừa_đảo 30 tỷ đồng bỏ trốn,6,train
về tiền_giang thưởng_thức đặc_sản mắm_tôm chà tiến vua,1,train
đội mưa rét trốn cha_mẹ đi xem exo sc taemin nct 127 biểu_diễn,3,train
bphone đọ camera samsung galaxy s6 edge,0,train
tin_tức giáo_dục 24 h chuyên_gia ngôn_ngữ nói về hiện_tượng rối_loạn ngôn_ngữ ở trẻ,2,train
lo_ngại covid 19 lây_nhiễm toàn_cầu du_thuyền cập cảng campuchia,1,train
1 2 triệu hộ vay vốn tín_dụng chính_sách trong 6 tháng,12,train
hàng bán vé ưu_đãi loạt đường_bay mới,1,train
ngoại binh sài_gòn fc tham_dự copa_america 2016,9,train
tài_xế dám đi hết cây cầu dài nhất thế_giới,1,train
thủ_đoạn móc_túi khách_hàng cây_xăng gian_lận,6,train
mourinho tottenham cấp ngân_quỹ mua_sắm,9,train
tình_báo iran lộ điểm yếu,8,train
động_thái khó đoán liên_tiếp triều_tiên,8,train
nữ_hoàng văn_hoá tâm_linh xin rút khỏi ban chống hàng giả,5,train
lý_do ăn trái_cây,12,train
giá iphone x tụt_dốc chạm mức 30 triệu đồng,0,train
hàng trăm cây hoa kèn hồng nở_rộ giữa trung_tâm sài_gòn,1,train
say rượu đến quên lối về núi tuyết,1,train
vụ bắn người_tình tự_sát người phụ_nữ bắn bỏ chạy,6,train
sự_thật thú_vị về mắt,12,train
nhầm tưởng ma_tuý tổng_hợp gây nghiện,12,train
cbs abs phanh nào an_toàn hơn,11,train
dự_báo thời_tiết 9 4 nước mưa giông,10,train
mỹ truy_nã 3 kỹ_sư trung_quốc đánh_cắp bí_mật công_nghệ,8,train
cô bé 15 tuổi ăn cơm tù,6,train
cựu_binh mỹ ám_ảnh về vụ thảm_sát mỹ lai 50 năm,10,train
vụ công_ty lý_hải kiện 4 tỉ đồng trương_minh_nhật giảm yêu_cầu bồi_thường còn 825 triệu đồng,3,train
phóng_sự lý_giải chết sulli khiến fan phẫn_nộ,3,train
tài_xế grab gian_lận cước nhóm khách nhật,10,train
chân_dung bóng hồng nổi_tiếng tình_báo đông_đức,8,train
cỗ xe 15 5 tấn chạy mặt_nước,4,train
giữ bình_tĩnh nguyên_tắc vàng tình_huống khẩn_cấp,11,train
đàn cá hề hợp sức đẩy vỏ dừa về tổ đẻ trứng,4,train
5 nguyên_tắc sống_còn tài_xế việt phớt_lờ lái_xe cao_tốc,11,train
trung_quốc cảm_ơn việt_nam hỗ_trợ ứng_phó virus corona,8,train
campuchia huỷ mọi hoạt_động ăn_mừng tết,1,train
công_bố 20 đề_cử gương_mặt trẻ việt_nam tiêu_biểu 2018,10,train
hàng thủ man_city chê nghiệp_dư,9,train
lợi_ích phòng chữa bệnh yoga,12,train
thế_giới thu phí xe_hơi trung_tâm sao,11,train
cuộc_sống êm_đẹp bên chồng tây thuỵ_sĩ cô gái xấu_xí xuân_thuỳ,3,train
dùng smartphone ban_đêm mù tạm_thời,0,train
vietnam_star_phú_mỹ_hưng thay nhận_diện thương_hiệu mới,11,train
hàng trăm con heo tiêm thuốc nguy_cơ gây ung_thư tuỷ,7,train
năm người nhiễm ncov làm cơ_quan,10,train
dạ_tiệc tháng 6 du_thuyền 5 sao bậc nhất sài_gòn,12,train
vợ cũ mải_mê yêu_đương lý_á_bằng đưa hai con gái đi làm từ_thiện,3,train
ba người chết hố ngạt khí gas,10,train
nga cảnh_báo mỹ đùa doạ can_thiệp quân_sự venezuela,8,train
cựu_tổng_thống mỹ jimmy_carter nhập_viện,8,train
man_city cầm hoà sân newcastle,9,train
galaxy s8 như_thế_nào,0,train
lampard quyết_tâm bán thủ_môn đắt nhất thế_giới,9,train
bằng_chứng mới về tồn_tại người ngoài hành_tinh,4,train
giật điện_tử vong cắm sạc đeo tai nghe ngủ,0,train
lộ ngày ra_mắt giá bán smartphone gập samsung,0,train
bà hillary_clinton viết thư an_ủi bé 8 tuổi bầu làm lớp trưởng,2,train
đầu năm đối_mặt nguy_cơ mưa_bão triều_cường,10,train
người phụ_nữ không_thể giữ cổ thẳng,7,train
kỹ_sư it bỏ nghề bố vợ hồi_sinh dép cao_su,12,train
quang_hải lập siêu phẩm hà_nội tiến gần ngôi vô_địch,9,train
neymar hài_lòng đứng c ronaldo,9,train
hết rầu giá nông_dân não_lòng nhìn lúa ngập trong nước,5,train
erik hát về tình đơn_phương,3,train
người vợ dùng một đêm vui lèo_lái chồng,12,train
cậu bé dàn trận bắt_cóc muốn ở gần bố lâu hơn,12,train
2 000 sinh_viên trực_tiếp ứng_tuyển ngày hội việc_làm 2020,2,train
kết_quả bóng_đá hôm_nay 16 9,9,train
người_hùng giải_cứu đội bóng thái,8,train
bữa nhậu gã trai tông chết 2 phụ_nữ đường ở đà_nẵng,6,train
cựu_tổng_thống obama kiếm 240 triệu usd nghỉ hưu,5,train
hà_tĩnh gây địa_chấn đánh_bại than_quảng_ninh,9,train
đi chơi tết nam_sinh lớp 9 chém lìa tay thiệt_mạng,6,train
thế_giới ngầm câu_lạc_bộ thoát y tokyo,1,train
sao man_city loại vĩnh_viễn khỏi tuyển anh scandal tiệc sex,9,train
bài 4 cởi trói trong chính_sách,7,train
tặng bằng khen học_sinh trả ví hơn 40 triệu đồng,2,train
nhà mạng chăm_sóc khách_hàng roaming sao,0,train
xe hàn qua_mặt xe nhật ở phân khúc,11,train
mỹ phạt facebook 5 tỉ usd lộ thông_tin người dùng,5,train
váy cưới nhà_thiết_kế việt ở thị_trường lớn mở_đầu new_york,3,train
tài_xế ép chị ve_chai đi xe_đạp ngược chiều quay đầu ở hà_nội,11,train
phó trưởng công_an xã dâm_ô nữ_sinh 14 tuổi,6,train
messi lập cú đúp barca vất_vả hạ leganes,9,train
điều_trị hiệu_quả đau nửa đầu dùng thuốc,7,train
siêu_nhân lọt tốp 10 2 khối a b ước một ngày 36 giờ học,2,train
apple lựa_chọn việt_nam sản_xuất tai nghe dây airpods,0,train
đưa khỉ đất_liền thả đảo mắt,4,train
người phụ_nữ lừa tiền hàng_loạt tài_xế taxi bằng chiêu_thức lạ,6,train
bữa cơm trưa nặng_tình thầy_trò,2,train
pha bỏ lỡ việt_nam,9,train
thiết_kế nhà an_toàn chống kẻ xâm_nhập,4,train
khách_hàng bức_xúc ngân_hàng vay kiểu bán bia kèm lạc,5,train
thực_hư xếp_hạng chiều cao người việt_nam lùn thứ 4 thế_giới,7,train
thế_giới 7 ngày phát_ngôn sốc ông trump,8,train
nhập_khẩu than vỡ kế_hoạch vượt 9 7 triệu tấn,5,train
cô_giáo đổi giáo_án tiết học đầu năm cập_nhật trò về dịch corona,2,train
vòng 13 v league hagl thắng đậm hà_tĩnh đua vô_địch,9,train
6 000 người chạy bộ hưởng_ứng ngày sức_khoẻ răng miệng thế_giới,12,train
lợi_ích bào_tử lợi khuẩn trong hỗ_trợ điều_trị viêm đại_tràng,7,train
cử_tri tp hcm bức_xúc cao_ốc gây kẹt xe,10,train
xe_bồn cán chết nữ_sinh quận 1 tp hcm,10,train
thất_thủ trung_quốc uber gặp khó việt_nam,11,train
hạ gục murray wawrinka nadal bán_kết,9,train
người mẹ nhiễm covid 19 con gái xin cộng_đồng đừng trách con tôi,7,train
phố cổ hội_an mở chợ sinh_thái,5,train
cầm dao đâm chết vợ tự_sát,6,train
kiện bệnh_viện thanh_toán gấp đôi tư_vấn ban_đầu,7,train
salah đoạt danh_hiệu cầu_thủ châu_phi xuất_sắc nhất năm,9,train
chuyển sai_phạm ở sơn_trà cơ_quan điều_tra,10,train
echelon_thailand 2015 edtech_việt dẫn_đầu xu_thế đông_nam_á,2,train
hội_an đón vị khách thứ 10 triệu mua vé tham_quan phố cổ,1,train
thanh sắt xuyên thủng taxi chạy khiến một khách tử_vong,10,train
scarlett_johansson mặc vest phanh ngực,3,train
9 lý_do khiến bạn lúc_nào thấy mệt,7,train
người tố mang hiv nước mỹ giải_oan,4,train
vận_mệnh người tuổi tỵ năm 2017,12,train
robot chuyển_động cá,4,train
10 bộ sách ehon_nhật_bản yêu thích năm 2019,3,train
truy_tố nguyên trưởng phòng giáo_dục làm lộ đề thi,6,train
silvestre tâm_trí pogba còn ở man_utd,9,train
so_sánh kích_thước loài cá_mập,4,train
megalodon cá_mập 60 tấn chuyên ăn thịt cá_voi cổ_đại,4,train
nữ người_mẫu 15 tuổi xinh_đẹp khiến khán_giả truyền_hình la_ó,12,train
lật_mặt 9x quỵt tiền mua_dâm liên_tục tống_tiền nạn_nhân,6,train
bản_sao siêu xe 007 james_bond giá tới 6 triệu usd,11,train
bí_ẩn người tên john thổ_nhĩ_kỳ truy_tìm ráo_riết,8,train
5 bí_quyết đàm_phán giúp bạn rinh về xe trong mơ giá hời,11,train
đh sư_phạm kỹ_thuật tp hcm công_bố ngưỡng xét tuyển,2,train
ông trump gây bão về kế_hoạch mua đảo greenland,8,train
dòng xe làm_nên tên_tuổi siêu xe lamborghini,11,train
xử_phạt 136 trường_hợp vi_phạm phòng chống dịch covid 19,6,train
cô bé h mông vượt cổng trời phố đi học,2,train
công_phượng mệt_nhoài xuân_trường tập riêng,9,train
ứng_dụng tạo ảnh ghép đẹp_mắt ngày phụ_nữ việt_nam 20 10,0,train
cảnh_sát nổ_súng truy_đuổi hơn 10km bắt nhóm giang_hồ mang hung_khí,6,train
hai con tử_vong bố nhốt trong ô_tô giữa trời nóng,11,train
miền bắc đầu tuần mưa giông vùng núi nguy_cơ sạt_lở đất,10,train
tỷ_giá ngoại_tệ ngày 14 10 usd bảng anh tăng_giá,5,train
điện_thoại vertu giá gần 700 triệu đồng,0,train
em bé leo cây ngã dập lá gan,7,train
12 trận tài giữa mourinho wenger,9,train
đh kinh_tế luật công_bố kết_quả 3 phương_thức tuyển_sinh,2,train
xếp_hạng chế_độ ăn bạn theo_đuổi,7,train
đề toán thi lớp 10 trường phổ_thông năng_khiếu tp hcm khá dễ,2,train
ông lớn công_nghệ chính_phủ mỹ điều_tra,0,train
tháp gió xuất_khẩu việt_nam úc kiện chống_phá giá,5,train
lào cầm hoà singapore ở sea_games 30,9,train
trao quyết_định bổ_nhiệm thứ_trưởng khoa_học công_nghệ,4,train
tứ_kết champions_league barca chạm_trán juve b m gặp r m,9,train
du_khách nam khóc ngất đi tàu lượn siêu_tốc,1,train
nổ_súng tranh_chấp đất bị_cáo bật khóc mẹ hại xin giảm án,6,train
đại_sứ mỹ nói ông trump chỉ_đạo gây áp_lực ukraine,8,train
honda việt_nam tiếp_tục triệu_hồi xe túi khí,11,train
biệt_thự 200m2 trịnh_kim_chi chồng đại_gia,3,train
gấu xám dìm chết nai sừng tấm,4,train
giá vàng 49 triệu đồng một lượng,5,train
đại án 2 000 tỷ đồng ở agribank làm rõ vai_trò đầu vụ,6,train
xiaomi khiến người ấn_độ nổi_giận,0,train
mua ô_tô cũ tra_cứu xe hết hạn sử_dụng ở đâu,11,train
cựu_tổng_thống mỹ jimmy_carter cảnh_báo chiến_tranh_lạnh kiểu mới trung_quốc,8,train
gần 500 triệu mua nissan x trail 2008,11,train
bắt nữ quái cầm_đầu băng_nhóm đòi nợ doạ chặt chân tay con_nợ,6,train
ảnh chế vui về con_người smartphone,0,train
phòng_chống bệnh giao mùa thu đông trẻ sức đề_kháng yếu,7,train
tàu cá hai lần bốc cháy trong đêm,10,train
mỹ chế_tạo thành_công vật_liệu tự vá liền,4,train
đại_sứ azerbaijan việt_nam nhận huân_chương hữu_nghị,8,train
huế lên_tiếng về nghệ_sĩ lãnh_đạo tranh suất đi nước_ngoài,3,train
nữ nhân_viên ngân_hàng vay 170 tỷ đồng tuyên_bố vỡ_nợ,10,train
dải băng greenland tan nhanh gấp 7 lần thập_niên 1990,4,train
công_bố điểm trúng_tuyển lớp 10 trường thpt chuyên lam_sơn,2,train
mu khóc dở ighalo cách_ly dịch corona,9,train
siêu mô tô đầu_tiên aston_martin xuất_hiện đường thử,11,train
7 dấu_hiệu thấy bạn thông_minh hơn mình nghĩ,2,train
thắng_tajikistan 8 1 đội_tuyển futsal việt_nam đặt một chân đến world_cup,9,train
đỗ chắn lối lính cứu_hoả xe sang bmw đập vỡ kính,11,train
nhan_sắc tuổi ngũ_tuần thanh_lam,3,train
binh_đoàn thuỷ_quái bất_ngờ tấn_công cướp đồ_ăn du_khách,4,train
triển_lãm tranh phạm_lực,3,train
thu_nhập thấp giữ_chân giáo_viên giỏi,2,train
thay_đổi xe bmw việt_nam kia rondo giảm_giá,11,train
bóng đen bí_ẩn mặt_trăng,4,train
góc_quay vụ nổ kinh_hoàng ở beirut,8,train
